        * X * * Y * * W * * WXY * * ERROR *
  
    -0.654931     0.453413    -0.417499    -0.417499     0.000000
    -0.554172     0.453413    -0.703971    -0.703971    -0.000000
    -0.453413     0.453413    -0.926054    -0.926054     0.000000
    -0.352655     0.453413    -1.085726    -1.085726     0.000000
    -0.251896     0.453413    -1.184969    -1.184969     0.000000
    -0.151138     0.453413    -1.225761    -1.225761     0.000000
    -0.050379     0.453413    -1.210084    -1.210084     0.000000
     0.050379     0.453413    -1.139916    -1.139916     0.000000
     0.151138     0.453413    -1.017239    -1.017239     0.000000
     0.251896     0.453413    -0.844031    -0.844031    -0.000000
     0.352655     0.453413    -0.622274    -0.622274     0.000000
     0.453413     0.453413    -0.353946    -0.353946     0.000000
     0.554172     0.453413    -0.041029    -0.041029    -0.000000
     0.654931     0.453413     0.314499     0.314499     0.000000
     0.755689     0.453413     0.710656     0.710656     0.000000
     0.856448     0.453413     1.145464     1.145464    -0.000000
    -0.755689     0.554172    -0.068156    -0.068156     0.000000
    -0.654931     0.554172    -0.431999    -0.431999     0.000000
    -0.554172     0.554172    -0.726471    -0.726471     0.000000
    -0.453413     0.554172    -0.953554    -0.953554     0.000000
    -0.352655     0.554172    -1.115226    -1.115226     0.000000
    -0.251896     0.554172    -1.213469    -1.213469     0.000000
    -0.151138     0.554172    -1.250261    -1.250261     0.000000
    -0.050379     0.554172    -1.227584    -1.227584     0.000000
     0.050379     0.554172    -1.147416    -1.147416     0.000000
     0.151138     0.554172    -1.011739    -1.011739     0.000000
     0.251896     0.554172    -0.822531    -0.822531     0.000000
     0.352655     0.554172    -0.581774    -0.581774     0.000000
     0.453413     0.554172    -0.291446    -0.291446     0.000000
     0.554172     0.554172     0.046471     0.046471    -0.000000
     0.654931     0.554172     0.429999     0.429999     0.000000
     0.755689     0.554172     0.857156     0.857156     0.000000
    -0.755689     0.654931    -0.096156    -0.096156     0.000000
    -0.654931     0.654931    -0.468999    -0.468999     0.000000
    -0.554172     0.654931    -0.769471    -0.769471    -0.000000
    -0.453413     0.654931    -0.999554    -0.999554     0.000000
    -0.352655     0.654931    -1.161226    -1.161226     0.000000
    -0.251896     0.654931    -1.256469    -1.256469    -0.000000
    -0.151138     0.654931    -1.287261    -1.287261     0.000000
    -0.050379     0.654931    -1.255584    -1.255584     0.000000
     0.050379     0.654931    -1.163416    -1.163416     0.000000
     0.151138     0.654931    -1.012739    -1.012739     0.000000
     0.251896     0.654931    -0.805531    -0.805531    -0.000000
     0.352655     0.654931    -0.543774    -0.543774     0.000000
     0.453413     0.654931    -0.229446    -0.229446     0.000000
     0.554172     0.654931     0.135471     0.135471    -0.000000
     0.654931     0.654931     0.548999     0.548999     0.000000
     0.755689     0.654931     1.009156     1.009156     0.000000
